player_id,nome,eta,genere,paese,città,mestiere,istruzione,soddisfazione,classe_personaggio,livello,salute_media,attacco_medio,destrezza,oggetti_usati,numero_battaglie,numero_vittorie,numero_sconfitte,tempo_totale_giocato,crediti_attuali,spesa_mensile,numero_acquisti,tipo_acquisti,abbonamento_attivo,rimborso_totale,giorni_attivi,sessioni_giornaliere_medie,durata_media_sessione,ora_punta_login,giorno_settimana_attivo,pausa_media_tra_sessioni,tipo_dispositivo,versione_app,numero_crash,latency_media,bug_rilevati,cluster_comportamentale,canale_acquisizione,campagne_risposta,profilo_social_integrato
44430,Reginald,47.0,F,Tajikistan,Lake Olivia,Architect,Superiore,5,Guerriero,91,21.0,41.0,4,Bomba,188,298,421,11090,2670.0,,44,"Pozione,Medaglione",0,805,147,2.0,119,15,Mar,27.8,Mobile,2.0,8,47,3,Casual,Pubblicità,0,1
44431,Collin,68.0,M,Greece,Lake Jonathan,"Civil engineer, consulting",Superiore,2,Mago,34,96.0,35.0,17,"Pozione,Bomba",355,463,115,12724,3271.0,24.0,24,"Scudo,Spada",0,803,77,3.5,101,18,Mar,55.5,Mobile,2.0,6,156,2,Spender,Pubblicità,9,0
44432,Marilyn,13.0,M,United States Minor Outlying Islands,Lake Samantha,Contracting civil engineer,Superiore,10,Mago,40,73.0,40.0,19,"Bomba,Medaglione",484,165,383,14094,1355.0,3.0,36,"Pozione,Medaglione",0,193,63,3.0,169,15,Mer,1.1,Mobile,1.2,1,53,6,Spender,Pubblicità,8,1
44433,Linda,30.0,M,Brazil,Jasminton,"Designer, ceramics/pottery",Post-Laurea,7,Mago,23,100.0,13.0,8,"Scudo,Medaglione,Scudo",446,303,29,10211,2654.0,15.0,50,"Bomba,Scudo,Pozione",0,142,223,1.6,140,9,Sab,49.8,PC,1.2,1,61,6,Casual,Organic,13,1
44434,Lisa,17.0,M,Serbia,Wallsburgh,"Scientist, product/process development",Università,9,Ladro,6,65.0,42.0,14,"Scudo,Spada,Scudo",424,296,174,7392,3573.0,13.0,57,Scudo,1,999,114,3.6,8,19,Dom,65.3,Mobile,2.0,8,48,3,Casual,Referral,15,0
44435,Philip,35.0,M,British Indian Ocean Territory (Chagos Archipelago),Port Hailey,Chief of Staff,,4,Mago,80,54.0,38.0,8,Pozione,427,464,46,410,772.0,6.0,36,"Bomba,Scudo,Pozione",0,222,173,4.4,131,8,Gio,47.6,Mobile,1.0,8,172,0,Spender,Referral,10,1
44436,Pamela,42.0,F,Ecuador,Kevinmouth,Print production planner,Superiore,3,Mago,46,60.0,24.0,11,"Spada,Spada,Scudo",191,119,278,11384,1672.0,3.0,65,"Spada,Bomba,Medaglione",1,515,168,4.5,48,12,Ven,18.5,PC,2.0,9,269,7,Hardcore,Pubblicità,1,0
44437,Todd,32.0,M,Bolivia,Lake Blake,"Administrator, education",Università,1,Guerriero,18,20.0,12.0,3,Pozione,300,330,84,16811,1610.0,9.0,54,Medaglione,0,683,117,4.6,58,20,Mar,57.5,Tablet,1.2,7,167,2,Casual,Organic,6,0
44438,Rebecca,34.0,M,Samoa,Cassieview,"Teacher, early years/pre",Post-Laurea,6,Guerriero,37,98.0,47.0,12,Scudo,472,164,260,13572,4892.0,15.0,28,Medaglione,0,420,17,1.0,98,1,Ven,45.2,PC,1.1,7,95,9,Spender,Organic,17,0
44439,David,55.0,F,Albania,Jasonport,Building surveyor,Superiore,6,Mago,35,52.0,33.0,15,"Spada,Spada",210,344,311,18068,,39.0,76,"Scudo,Bomba",0,977,64,4.3,14,12,Sab,59.9,PC,2.0,3,275,6,Spender,Referral,10,0
44440,Gina,44.0,F,Colombia,Lisaton,Senior tax professional/tax inspector,Superiore,10,Guerriero,11,96.0,43.0,8,"Pozione,Spada,Scudo",7,470,208,3870,135.0,33.0,79,Scudo,0,340,236,0.6,43,16,Lun,23.4,PC,2.0,9,246,1,Spender,Referral,12,0
44441,Henry,32.0,M,Peru,New James,Community pharmacist,Superiore,9,Ladro,58,98.0,6.0,15,"Bomba,Bomba",123,434,314,3162,2913.0,1.0,52,"Pozione,Scudo",0,818,301,0.6,43,10,Ven,61.0,Mobile,2.0,4,118,9,Hardcore,Pubblicità,5,0
44442,Brooke,66.0,F,Barbados,Potterton,Energy manager,Scuola Media,2,,32,54.0,32.0,9,"Medaglione,Pozione,Spada",393,78,496,5846,390.0,7.0,5,"Spada,Bomba",0,474,82,2.9,23,6,Gio,44.8,Tablet,1.2,1,41,7,Hardcore,Pubblicità,14,0
44443,Kenneth,37.0,M,United States of America,Millerberg,Dancer,Università,9,Guerriero,96,41.0,46.0,2,Scudo,153,132,152,11603,3217.0,12.0,5,Pozione,0,733,251,0.6,76,11,Gio,54.1,Mobile,1.0,0,163,5,Hardcore,Pubblicità,17,0
44444,Madison,31.0,M,Haiti,North Carolyn,Fish farm manager,Superiore,10,Mago,75,62.0,18.0,2,Pozione,440,351,456,18959,4342.0,21.0,22,Pozione,0,877,51,1.1,116,8,Lun,13.6,PC,1.2,8,228,5,Hardcore,Pubblicità,14,0
44445,Cheryl,69.0,F,Norway,Port Andrewberg,Community arts worker,Scuola Media,4,Mago,92,83.0,47.0,3,"Pozione,Scudo,Spada",128,389,85,12969,3587.0,5.0,42,Medaglione,1,862,354,2.3,107,8,Sab,21.5,Mobile,2.0,1,125,6,Casual,Referral,2,0
44446,Nicholas,18.0,M,El Salvador,East Markside,"Social research officer, government",Superiore,3,Mago,42,35.0,40.0,7,"Bomba,Bomba",498,367,333,19268,1555.0,12.0,57,Pozione,1,77,97,4.6,120,16,Lun,24.8,PC,1.1,9,168,8,Hardcore,Pubblicità,15,0
44447,Kristopher,54.0,M,Gabon,Kingfort,Best boy,Scuola Media,7,Guerriero,6,93.0,,4,"Spada,Scudo,Pozione",385,98,142,18609,1504.0,7.0,99,"Spada,Medaglione,Spada",0,906,49,2.7,64,10,Dom,42.1,PC,1.0,8,202,1,Casual,Pubblicità,3,0
44448,Robert,31.0,F,Gibraltar,East Francisco,"Editor, commissioning",Superiore,10,Mago,89,39.0,37.0,1,"Spada,Spada",454,455,477,7252,393.0,11.0,82,Pozione,0,278,260,4.8,142,8,Mer,21.1,PC,1.2,1,280,3,Casual,Pubblicità,5,0
44449,Samantha,36.0,F,British Indian Ocean Territory (Chagos Archipelago),Ashleyberg,Health and safety adviser,Superiore,3,Mago,67,30.0,47.0,10,"Bomba,Spada,Scudo",163,153,164,18638,119.0,13.0,19,"Pozione,Scudo",0,606,319,4.5,54,7,Mer,31.5,Mobile,1.2,1,161,5,Spender,Pubblicità,10,1
44450,William,35.0,M,Turkey,New Robertofort,Phytotherapist,Superiore,2,Ladro,11,27.0,35.0,20,"Scudo,Bomba,Medaglione",128,235,386,1023,3255.0,14.0,17,"Spada,Pozione",1,921,331,4.7,40,9,Dom,21.5,Tablet,1.0,5,58,6,Hardcore,Referral,16,0
44451,Gail,17.0,M,Oman,Tracyburgh,"Engineer, maintenance (IT)",Superiore,3,Ladro,68,70.0,40.0,3,"Scudo,Pozione,Pozione",84,161,96,11058,2258.0,2.0,59,"Scudo,Scudo",0,322,344,4.8,34,19,Dom,2.4,PC,1.2,5,213,6,Casual,Referral,10,0
44452,Marc,27.0,F,Congo,Jonesfort,Community pharmacist,Post-Laurea,4,Guerriero,81,73.0,43.0,4,Medaglione,274,351,212,10008,250.0,10.0,34,Spada,1,706,255,2.1,177,18,Sab,31.1,Mobile,2.0,5,102,6,Spender,Pubblicità,16,0
44453,Krista,48.0,M,Ireland,South Renee,Bonds trader,Post-Laurea,4,Guerriero,4,47.0,16.0,19,Spada,276,174,341,5146,1263.0,4.0,12,"Medaglione,Pozione,Bomba",1,726,233,0.7,25,9,Ven,37.1,Mobile,2.0,7,260,3,Hardcore,Referral,11,0
44454,Anna,35.0,M,South Africa,Danashire,Trade union research officer,Università,7,Mago,18,42.0,22.0,7,Bomba,63,399,202,14154,2578.0,,41,"Scudo,Medaglione",0,548,303,3.6,71,1,Dom,11.7,PC,1.2,6,21,3,Casual,Organic,15,0
44455,Aaron,25.0,M,Colombia,Frankhaven,Commercial art gallery manager,Scuola Media,3,Guerriero,1,,26.0,17,Pozione,494,1,421,13336,3853.0,13.0,18,Spada,1,545,69,3.8,95,12,Gio,69.2,PC,1.1,3,256,3,Hardcore,Pubblicità,13,0
44456,Lisa,68.0,,Mauritius,North Lauren,Toxicologist,Scuola Media,8,Guerriero,40,60.0,37.0,19,"Medaglione,Bomba,Spada",126,199,293,12626,1933.0,20.0,25,"Medaglione,Bomba",0,16,151,1.2,170,14,Mer,50.6,PC,1.0,5,184,5,Hardcore,Referral,17,1
44457,Catherine,52.0,M,Marshall Islands,South Lawrence,Forest/woodland manager,Scuola Media,2,Ladro,46,50.0,50.0,7,"Bomba,Scudo,Bomba",430,126,278,8717,2801.0,31.0,43,Bomba,0,50,6,4.6,96,15,Sab,71.9,PC,1.2,3,43,6,Spender,Referral,10,0
44458,Tanya,19.0,M,United States Minor Outlying Islands,South William,Fisheries officer,Superiore,1,Ladro,94,88.0,17.0,15,"Bomba,Scudo,Pozione",448,131,365,2506,2513.0,7.0,6,Spada,1,48,328,1.7,31,21,Mar,16.2,Mobile,1.1,1,262,7,Hardcore,Pubblicità,1,0
44459,Randy,69.0,F,Bangladesh,Theresatown,Telecommunications researcher,Università,7,Guerriero,55,75.0,37.0,14,"Medaglione,Spada",155,273,4,6305,2509.0,1.0,2,Spada,0,407,134,2.4,114,10,Dom,64.1,Mobile,2.0,4,129,5,Casual,Pubblicità,15,0
44460,Patricia,59.0,F,Luxembourg,Port Edwardberg,"Pharmacist, community",Post-Laurea,3,Mago,66,60.0,25.0,18,"Pozione,Spada,Spada",440,55,137,3180,2744.0,25.0,51,Pozione,1,61,189,4.7,53,1,Ven,59.0,Mobile,1.2,4,119,9,Casual,Organic,0,0
44461,Jody,31.0,M,Croatia,Lake Juliebury,Plant breeder/geneticist,Scuola Media,3,Ladro,63,,36.0,10,"Medaglione,Medaglione,Bomba",440,91,380,10077,2556.0,9.0,52,Bomba,0,728,103,4.0,128,16,Gio,59.2,PC,1.2,4,266,9,Hardcore,Pubblicità,5,1
44462,Savannah,51.0,M,Trinidad and Tobago,Thomasstad,Statistician,Superiore,1,Guerriero,85,57.0,18.0,8,"Pozione,Spada",114,359,133,11960,936.0,1.0,4,"Medaglione,Spada",0,535,278,2.3,105,9,Ven,6.7,Mobile,1.1,5,22,9,Hardcore,Pubblicità,7,0
44463,Joshua,60.0,F,Georgia,North Derrickhaven,"Surveyor, mining",Scuola Media,8,Ladro,34,,45.0,10,Pozione,169,26,158,4057,4222.0,30.0,43,"Scudo,Bomba",0,510,191,1.4,61,7,Mar,13.9,PC,1.1,0,60,0,Casual,Pubblicità,14,1
44464,Timothy,64.0,M,Austria,New Christymouth,"Administrator, local government",Superiore,8,Mago,82,62.0,14.0,16,"Spada,Spada",340,416,159,10736,4345.0,6.0,19,"Spada,Bomba",1,452,297,4.1,52,15,Lun,68.6,Mobile,2.0,3,144,1,Casual,Pubblicità,18,0
44465,Patrick,36.0,F,Kiribati,Carterland,Commercial/residential surveyor,Post-Laurea,3,Mago,80,82.0,32.0,19,"Bomba,Scudo,Bomba",322,23,19,19046,431.0,12.0,98,"Spada,Scudo,Pozione",0,944,190,4.6,127,15,Gio,45.9,PC,1.0,1,201,5,Hardcore,Pubblicità,1,0
44466,Margaret,48.0,F,Saint Lucia,South Jonathan,Food technologist,Superiore,7,Ladro,4,91.0,39.0,20,Spada,300,290,331,1543,1298.0,15.0,24,"Pozione,Medaglione,Spada",1,262,265,2.1,131,8,Ven,15.1,PC,1.2,4,123,7,Casual,Pubblicità,5,1
44467,Ryan,24.0,F,Nigeria,Allenville,"Scientist, product/process development",Superiore,7,Mago,73,74.0,18.0,16,"Spada,Spada",458,147,136,6626,1539.0,5.0,87,"Scudo,Pozione",0,641,67,1.0,170,10,Lun,54.1,Tablet,1.0,6,287,5,Casual,Pubblicità,10,0
44468,David,31.0,F,Jersey,Jacobmouth,Chief Executive Officer,Università,7,Mago,55,24.0,41.0,15,Scudo,106,444,307,8794,4648.0,9.0,79,Spada,0,751,27,0.5,31,8,Sab,62.9,Mobile,1.0,5,215,6,Hardcore,Organic,5,0
44469,Melanie,13.0,M,Korea,Savageton,Control and instrumentation engineer,Superiore,2,Guerriero,46,87.0,47.0,15,"Pozione,Bomba",263,167,352,17391,3136.0,2.0,55,"Scudo,Pozione,Bomba",0,798,5,1.0,35,9,Mar,35.8,Mobile,1.0,4,233,8,Casual,Pubblicità,17,0
44470,Melissa,,M,United States Virgin Islands,Josestad,"Surveyor, planning and development",Scuola Media,10,Guerriero,14,66.0,,16,"Pozione,Bomba",307,309,383,5734,4890.0,5.0,62,"Scudo,Bomba",1,303,73,1.2,139,16,Ven,67.2,Mobile,1.1,9,157,9,Spender,Pubblicità,11,0
44471,Marcus,59.0,M,Nepal,East Valerieborough,"Engineer, mining",Post-Laurea,4,Guerriero,18,67.0,39.0,19,"Pozione,Spada,Scudo",370,3,484,6140,3272.0,5.0,16,"Bomba,Pozione,Pozione",1,264,15,1.3,100,10,Mer,6.0,PC,1.1,3,224,3,Casual,Organic,1,0
44472,Joshua,,F,Jordan,Wuport,Sports coach,Università,10,Mago,65,86.0,35.0,2,"Medaglione,Pozione",392,317,364,17959,1564.0,17.0,44,"Spada,Bomba",0,371,247,4.7,165,0,Dom,21.1,Mobile,1.0,8,132,0,Hardcore,Pubblicità,13,0
44473,Michelle,24.0,M,Ghana,South Amanda,"Clinical scientist, histocompatibility and immunogenetics",Post-Laurea,10,Ladro,60,58.0,45.0,18,Medaglione,303,303,51,12015,2234.0,3.0,97,"Spada,Scudo,Spada",0,323,138,1.4,148,12,Mer,1.4,Mobile,2.0,3,166,1,Casual,Organic,19,0
44474,Leah,17.0,M,Colombia,South Charles,"Engineer, manufacturing systems",Superiore,7,Mago,96,64.0,21.0,11,"Medaglione,Pozione,Pozione",402,465,427,3629,3966.0,6.0,36,"Medaglione,Bomba",0,890,161,2.3,167,11,Sab,52.9,Mobile,1.0,4,144,3,Casual,Referral,15,0
44475,Kathleen,51.0,F,Netherlands Antilles,South Kimberlyberg,Civil Service fast streamer,Superiore,6,Guerriero,4,69.0,20.0,6,"Spada,Scudo",27,76,387,13925,4358.0,4.0,59,"Pozione,Medaglione",1,466,356,4.8,76,10,Mer,60.7,PC,1.0,9,125,4,Spender,Pubblicità,13,1
44476,Katherine,16.0,M,Saint Lucia,Brucefurt,Social researcher,Università,3,Guerriero,26,21.0,11.0,4,Spada,150,370,262,13159,2985.0,6.0,96,"Medaglione,Medaglione,Spada",0,403,59,4.6,12,10,Lun,55.8,Mobile,2.0,8,248,4,Casual,Pubblicità,2,0
44477,Amy,59.0,M,Luxembourg,Heidifort,Clinical cytogeneticist,Università,4,Guerriero,43,32.0,5.0,14,"Bomba,Medaglione",52,412,460,650,3484.0,36.0,50,"Pozione,Pozione",0,859,14,2.8,53,17,Mer,60.2,Tablet,1.0,8,34,3,Hardcore,Organic,16,1
44478,Rebecca,25.0,F,Ukraine,Kevintown,Applications developer,Superiore,7,Mago,20,59.0,15.0,17,Bomba,275,37,457,17725,83.0,12.0,8,"Bomba,Spada,Medaglione",0,517,109,3.1,6,7,Lun,34.7,Tablet,1.0,2,164,2,Hardcore,Referral,8,1
44479,Juan,69.0,M,French Southern Territories,Graymouth,Chartered loss adjuster,Superiore,1,Guerriero,93,67.0,14.0,14,Medaglione,33,174,213,17150,1833.0,1.0,37,"Bomba,Scudo",0,383,206,5.0,116,8,Mar,61.8,PC,1.2,5,184,4,Hardcore,Organic,13,1
44480,John,52.0,F,Korea,West Meagan,Psychiatric nurse,Superiore,3,Guerriero,61,67.0,14.0,11,"Bomba,Scudo",166,365,491,10190,1303.0,1.0,66,"Spada,Spada,Scudo",0,253,321,1.2,170,0,Ven,14.6,Mobile,2.0,7,59,9,Hardcore,Pubblicità,12,1
44481,Amber,,F,Wallis and Futuna,Stephaniechester,"Engineer, building services",Scuola Media,10,Mago,44,86.0,15.0,16,"Pozione,Scudo",389,457,197,15552,1503.0,4.0,56,"Bomba,Spada,Pozione",1,948,99,0.7,86,18,Mar,68.6,PC,1.1,2,277,0,Spender,Organic,1,0
44482,Curtis,34.0,F,Burkina Faso,New Hollyfort,"Nurse, learning disability",Superiore,7,Guerriero,76,34.0,33.0,19,Spada,469,436,135,17092,,3.0,29,Medaglione,0,302,354,2.2,173,11,Lun,23.0,PC,2.0,7,229,9,Casual,Organic,2,0
44483,Gregory,62.0,M,Canada,Port Brandon,Catering manager,Superiore,3,Mago,32,86.0,30.0,2,Pozione,144,56,73,5995,724.0,2.0,74,"Scudo,Bomba,Medaglione",0,121,88,3.8,164,12,Mar,53.4,Mobile,2.0,4,109,8,Casual,Organic,19,0
44484,Ronald,13.0,F,Ukraine,South Elizabethville,Teaching laboratory technician,Post-Laurea,1,Ladro,72,73.0,12.0,20,"Bomba,Medaglione",326,107,500,11,193.0,3.0,71,"Scudo,Bomba",0,759,60,1.3,128,16,Dom,50.8,PC,1.0,2,194,3,Casual,Pubblicità,2,1
44485,Alexander,61.0,F,China,North Jared,Air traffic controller,Superiore,3,Mago,4,80.0,8.0,12,"Pozione,Scudo",48,315,301,18100,1261.0,2.0,79,"Pozione,Medaglione",0,904,165,2.4,152,14,Gio,4.3,Mobile,1.2,6,93,3,Casual,Referral,12,0
44486,Kristina,45.0,M,Jamaica,Lake Stephen,Animal nutritionist,Università,9,Guerriero,86,30.0,16.0,16,Scudo,297,423,350,4388,806.0,6.0,34,"Medaglione,Spada",0,646,176,3.6,38,0,Lun,17.2,PC,1.1,0,207,7,Casual,Pubblicità,15,0
44487,Michael,56.0,M,Pitcairn Islands,Emilymouth,Risk analyst,Scuola Media,7,,28,95.0,33.0,9,Scudo,202,335,222,12465,526.0,2.0,50,"Scudo,Medaglione,Medaglione",0,493,223,3.9,56,15,Sab,47.1,PC,1.1,9,180,2,Casual,Pubblicità,9,0
44488,James,41.0,M,Congo,West Wendy,Theme park manager,Superiore,7,Ladro,86,33.0,15.0,8,Spada,436,116,90,4059,,3.0,31,Spada,0,46,201,1.8,110,16,Sab,59.2,Mobile,1.1,6,209,2,Casual,Organic,6,0
44489,Steven,,M,Georgia,Port Joshua,"Librarian, public",Università,7,Ladro,83,26.0,24.0,12,"Bomba,Pozione",56,336,43,16516,4479.0,39.0,74,Medaglione,0,596,272,4.4,164,9,Lun,6.1,PC,1.0,7,208,8,Hardcore,Referral,12,0
44490,Sara,22.0,F,Singapore,Richardview,"Editor, commissioning",Università,7,Mago,3,70.0,13.0,20,Bomba,249,387,418,12188,2157.0,0.0,39,Spada,1,9,304,2.0,105,0,Sab,61.9,PC,1.2,9,121,5,Hardcore,Pubblicità,2,0
44491,Douglas,45.0,M,Holy See (Vatican City State),Kimberlyside,"Chemist, analytical",Superiore,9,,82,28.0,44.0,5,"Scudo,Scudo",29,24,17,3214,600.0,5.0,99,Pozione,0,422,178,3.7,61,12,Mar,20.7,PC,1.1,2,294,7,Casual,Pubblicità,12,0
44492,Elizabeth,40.0,M,Denmark,New Pamelatown,Building control surveyor,Superiore,4,Mago,51,65.0,11.0,9,Medaglione,156,195,91,18711,143.0,42.0,52,"Spada,Pozione",0,424,182,3.8,12,15,Mer,37.1,PC,1.0,1,165,4,Hardcore,Organic,4,0
44493,Connor,29.0,M,Algeria,New Jason,Environmental health practitioner,Superiore,5,,40,46.0,22.0,8,Scudo,39,106,147,9392,1077.0,11.0,59,Scudo,0,176,341,0.9,8,12,Gio,27.8,PC,1.2,6,206,2,Spender,Pubblicità,16,1
44494,Carl,13.0,F,France,Richardshire,Lobbyist,Università,4,Mago,54,50.0,17.0,12,"Spada,Medaglione,Bomba",378,163,52,15566,,8.0,2,"Scudo,Bomba",0,213,21,3.7,125,9,Sab,12.9,Mobile,1.1,3,235,3,Casual,Organic,10,1
44495,Jennifer,66.0,M,Japan,South Brettport,Market researcher,Superiore,8,Mago,61,31.0,16.0,10,"Scudo,Scudo,Scudo",14,153,393,5892,3326.0,14.0,27,Spada,0,161,56,1.8,119,9,Lun,5.2,PC,1.0,2,111,5,Casual,Organic,7,0
44496,Garrett,41.0,M,Switzerland,North Ryanland,Television floor manager,Università,10,Ladro,55,99.0,25.0,15,"Spada,Pozione,Spada",75,52,50,8136,4428.0,35.0,40,"Medaglione,Pozione",1,778,226,4.3,163,8,Sab,25.7,Mobile,1.2,8,282,1,Casual,Pubblicità,9,0
44497,Tammy,44.0,F,Morocco,Hodgebury,"Presenter, broadcasting",Superiore,8,Guerriero,89,58.0,41.0,5,Bomba,135,7,319,15010,209.0,1.0,51,Spada,0,754,204,2.0,100,12,Sab,66.0,PC,2.0,6,34,4,Casual,Pubblicità,15,0
44498,Gregory,13.0,M,Taiwan,South Williamland,Forensic scientist,Post-Laurea,7,Mago,1,21.0,27.0,9,Medaglione,353,405,362,5941,3629.0,6.0,47,Spada,1,831,71,4.6,102,2,Lun,54.5,Mobile,2.0,2,256,5,Hardcore,Referral,8,0
44499,Mackenzie,28.0,M,Maldives,Shirleyport,Industrial buyer,Superiore,1,Guerriero,42,35.0,40.0,1,"Pozione,Pozione,Pozione",466,293,58,8904,2396.0,4.0,87,"Scudo,Pozione",1,599,183,2.7,143,10,Ven,19.9,PC,2.0,2,245,1,Hardcore,Pubblicità,11,1
44500,Joseph,21.0,F,Syrian Arab Republic,Lake Elizabethland,"Surveyor, building control",Superiore,8,Mago,100,48.0,44.0,9,Spada,130,105,462,4609,,34.0,51,Bomba,0,351,277,2.9,111,10,Dom,67.1,Mobile,1.1,7,289,5,Casual,Pubblicità,6,0
44501,Sheri,,F,Slovakia (Slovak Republic),Robinsonview,Clinical psychologist,Scuola Media,1,Guerriero,99,73.0,29.0,9,Scudo,491,34,449,18831,3364.0,5.0,25,"Medaglione,Bomba,Bomba",0,368,302,2.3,140,8,Gio,56.8,Mobile,2.0,7,262,2,Spender,Pubblicità,8,0
44502,Anthony,46.0,F,Korea,Watkinsview,"Scientist, marine",Superiore,9,Mago,50,76.0,42.0,4,Pozione,423,439,52,18539,4778.0,7.0,61,"Medaglione,Scudo",0,375,31,4.5,163,19,Gio,23.3,PC,1.1,4,43,1,Casual,Referral,4,1
44503,Loretta,14.0,M,Saint Vincent and the Grenadines,New Reginaberg,"Buyer, retail",Superiore,6,Mago,70,67.0,31.0,4,"Spada,Pozione",397,89,12,14634,4575.0,4.0,30,Medaglione,0,405,230,1.1,50,20,Gio,5.3,PC,1.2,1,58,7,Casual,Referral,5,0
44504,Jennifer,28.0,F,Denmark,Collinsville,Animator,Superiore,9,Guerriero,19,69.0,40.0,12,Scudo,398,171,335,16109,371.0,1.0,29,"Bomba,Scudo",0,73,334,3.1,61,8,Ven,67.2,Mobile,1.0,6,12,6,Casual,Pubblicità,3,0
44505,Lisa,63.0,F,Saint Martin,Wellshaven,Print production planner,Superiore,3,Ladro,73,70.0,29.0,1,Scudo,376,377,302,19884,3055.0,3.0,1,"Pozione,Pozione,Pozione",1,611,207,1.5,100,10,Mer,39.0,Mobile,1.1,1,180,2,Hardcore,Organic,19,1
44506,Whitney,48.0,F,Guyana,Erinville,Air broker,Scuola Media,8,Ladro,42,,21.0,4,"Scudo,Medaglione,Medaglione",348,444,354,12060,4893.0,1.0,46,"Bomba,Spada",0,982,136,1.7,146,12,Sab,47.7,PC,1.1,3,18,9,Casual,Pubblicità,3,0
44507,Gregory,25.0,M,Taiwan,West Larry,Market researcher,Università,7,Mago,100,,11.0,13,"Pozione,Spada,Bomba",159,292,52,18748,56.0,3.0,86,"Scudo,Spada,Scudo",0,229,305,0.9,46,6,Mar,44.5,PC,1.2,1,51,3,Casual,Pubblicità,18,0
44508,Tonya,37.0,F,Pitcairn Islands,Lake Elizabeth,Proofreader,Scuola Media,6,Mago,58,36.0,47.0,5,Pozione,306,334,274,13649,4282.0,18.0,48,"Scudo,Scudo,Scudo",0,761,11,4.9,24,13,Mer,39.7,PC,1.0,2,33,6,Hardcore,Pubblicità,0,0
44509,John,43.0,F,Benin,Sarahbury,Veterinary surgeon,Post-Laurea,6,Guerriero,13,35.0,13.0,10,"Bomba,Spada",332,263,230,13778,2670.0,6.0,56,"Medaglione,Spada,Bomba",0,976,340,3.2,104,8,Dom,13.3,PC,1.1,9,252,4,Casual,Pubblicità,1,1
44510,Michelle,62.0,M,Greenland,Allisonfort,"Designer, blown glass/stained glass",Superiore,4,Mago,70,58.0,49.0,4,"Scudo,Spada",299,140,311,2731,2052.0,1.0,10,"Scudo,Scudo",0,879,267,1.5,19,13,Mar,38.3,PC,1.0,6,119,7,Casual,Pubblicità,12,0
44511,Michael,31.0,M,Cameroon,Theresachester,"Education officer, environmental",Scuola Media,5,Ladro,37,40.0,41.0,19,"Bomba,Scudo,Bomba",391,428,492,14457,481.0,16.0,99,Scudo,1,677,342,3.5,96,15,Mar,36.4,PC,1.1,9,187,5,Hardcore,Pubblicità,3,0
44512,William,40.0,M,Chad,Elizabethburgh,"Education officer, environmental",Università,7,Guerriero,3,49.0,36.0,7,"Spada,Medaglione",329,306,358,5822,2125.0,31.0,82,Scudo,0,651,340,3.1,48,7,Mar,20.7,Mobile,1.2,4,145,0,Casual,Organic,10,1
44513,Michelle,34.0,F,El Salvador,East Donaldview,Passenger transport manager,Superiore,5,Mago,36,53.0,32.0,7,"Bomba,Pozione,Bomba",405,285,62,19333,651.0,64.0,52,"Scudo,Scudo,Medaglione",0,358,342,1.2,40,12,Sab,59.1,Mobile,1.1,2,53,6,Casual,Pubblicità,19,1
44514,Margaret,40.0,M,Greece,Johnsonland,"Doctor, hospital",Post-Laurea,4,Ladro,99,64.0,39.0,15,"Scudo,Bomba,Medaglione",333,216,96,19872,3429.0,8.0,67,Pozione,0,73,9,1.2,9,16,Sab,10.9,Tablet,2.0,1,33,9,Hardcore,Referral,7,0
44515,April,49.0,F,Palau,Lake Christineside,Intelligence analyst,Scuola Media,3,Ladro,69,82.0,37.0,13,Scudo,370,470,467,13295,2211.0,6.0,83,"Spada,Medaglione,Scudo",0,238,68,3.6,102,11,Ven,54.1,Mobile,1.0,0,88,3,Hardcore,Referral,12,1
44516,Victor,22.0,M,New Zealand,Turnerchester,Legal secretary,Università,6,Mago,41,40.0,21.0,19,Medaglione,209,73,320,10290,4350.0,4.0,61,"Scudo,Scudo,Medaglione",0,587,127,2.8,145,6,Mer,48.6,PC,2.0,1,63,3,Hardcore,Organic,16,1
44517,Joseph,32.0,F,Gibraltar,Lovemouth,Psychiatrist,Scuola Media,7,Guerriero,95,84.0,32.0,19,Pozione,87,479,178,12541,3762.0,3.0,48,"Pozione,Medaglione",0,626,84,1.3,68,9,Mer,59.8,PC,1.2,4,206,6,Hardcore,Pubblicità,9,1
44518,Carmen,58.0,M,Singapore,Valdezchester,Information officer,Università,10,Ladro,54,95.0,37.0,2,Scudo,269,6,226,19656,1355.0,5.0,73,"Bomba,Pozione",0,589,238,3.7,174,14,Gio,16.4,PC,1.1,8,81,3,Casual,Referral,8,1
44519,Joshua,56.0,F,Liberia,Jonathanview,Structural engineer,Superiore,8,Mago,60,70.0,25.0,4,Pozione,384,179,258,14811,749.0,34.0,28,"Pozione,Scudo",0,415,161,3.3,137,16,Mer,46.7,Mobile,1.2,6,178,2,Casual,Pubblicità,13,1
44520,Doris,46.0,F,Heard Island and McDonald Islands,Bennettborough,Public affairs consultant,Università,10,Mago,68,30.0,26.0,19,"Medaglione,Pozione",323,176,363,1093,2915.0,2.0,36,Scudo,0,900,264,0.9,98,16,Mer,8.8,PC,1.2,7,293,8,Hardcore,Organic,14,0
